PPv2 Leaderboard:
Rank | Name | Total PP | Top Play
14691 | Ravindra#2171 | 96.04249597875976 | 26.657398
14692 | JarvisGaming#9291 | 95.8904037475586 | 95.8904
14693 | DoXed#8239 | 95.8721703338623 | 56.68192
14694 | Albert#6035 | 95.86157989501953 | 95.86158
14695 | manydinosaur#6746 | 95.8435546170578 | 31.410961
14696 | Rohan#2406 | 95.82044212341309 | 58.93246
14697 | Tyfie#2150 | 95.8118871793747 | 39.489826
14698 | Noor#2049 | 95.77932739257812 | 95.77933
14699 | 2026#1227 | 95.75829349517822 | 49.37596
14700 | Asian#4671 | 95.75329803466798 | 57.35297
14701 | Adrian#9257 | 95.73236927032471 | 60.56738
14702 | Memz#3762 | 95.6637514667511 | 34.55101
14703 | nothingXD#3340 | 95.64168041229249 | 58.212807
14704 | Sebastian#2809 | 95.6104233932495 | 51.75447
14705 | Rayyan#2021 | 95.56231689453125 | 95.56232
14706 | SHINE#3152 | 95.54844189167022 | 41.477783
14707 | TheRealWest#3398 | 95.46804809570312 | 95.46805
14708 | cnTonio#9479 | 95.44176753997803 | 50.190804
14709 | Deniz#8164 | 95.42632438659668 | 51.813053
14710 | lubs#8123 | 95.17094202041626 | 67.27359
14711 | Snapper#1556 | 95.16484832763672 | 95.16485
14712 | HiighStar#6693 | 95.16237812042236 | 52.443344
14713 | spectality#9564 | 95.13964080810547 | 95.13964
14714 | Yusuf#8937 | 95.08702351403045 | 34.463825
14715 | Gruyere#8866 | 95.07537841796875 | 95.07538
14716 | Julian#0731 | 95.06057258899821 | 19.44365
14717 | drknsx#8965 | 95.02445220947266 | 95.02445
14718 | Blue#0672 | 94.99929473876952 | 53.352554
14719 | ryn#3528 | 94.98971557617188 | 94.989716
14720 | Medic#6713 | 94.96739196777344 | 94.96739
14721 | Hannah_Playz#9530 | 94.96594966888428 | 49.96268
14722 | bad#2061 | 94.93629455566406 | 94.936295
14723 | jstnas#4602 | 94.93530303955077 | 53.323463
14724 | Sanjay#6882 | 94.93475734710694 | 48.651955
14725 | xKirby#3036 | 94.91956775665284 | 48.728672
14726 | Zenroy#3154 | 94.90792083740234 | 94.90792
14727 | lach#6128 | 94.87752685546874 | 51.96151
14728 | Sweefty#1736 | 94.871826171875 | 94.871826
14729 | IZZATI#0811 | 94.73773746623992 | 44.18487
14730 | Petrosyan_Jr#6615 | 94.72972106933594 | 94.72972
14731 | roast#0853 | 94.65520439147949 | 66.41163
14732 | cgttki#7934 | 94.61143493652344 | 94.611435
14733 | K44N#0708 | 94.6067621231079 | 50.081337
14734 | Clexzr#2240 | 94.57387499523162 | 38.20252
14735 | Caden#2232 | 94.55296325683594 | 94.55296
14736 | halafi#6058 | 94.52295684814453 | 94.52296
14737 | imnotjl#2136 | 94.5205899810791 | 54.087585
14738 | Sinuroko#2720 | 94.5181436920166 | 54.70946
14739 | Aadit#5189 | 94.49560546875 | 94.495605
14740 | OCEAN#1006 | 94.48115539550781 | 94.481155
14741 | UTA#6577 | 94.4759080505371 | 48.03343
14742 | Muhammad#2095 | 94.46880631904601 | 39.900948
14743 | ENEF#0606 | 94.43917204151154 | 43.621414
14744 | Unusual_Arrow#9904 | 94.42109680175781 | 94.4211
14745 | AceArash#2285 | 94.37132541656494 | 52.64794
14746 | ShimilSAbraham#0681 | 94.28659023284912 | 51.095337
14747 | Anonymous#0689 | 94.25942058563231 | 50.88089
14748 | Tilted_Towers#2856 | 94.24231342315673 | 47.919052
14749 | R#8329 | 94.23760005950928 | 48.227802
14750 | Mortally263#1930 | 94.17627433776855 | 55.21976
14751 | ilmonyd#7038 | 94.1158960723877 | 53.86296
14752 | KayCSwifty#5568 | 94.11392211914062 | 94.11392
14753 | J1NS0KU#3355 | 94.07882690429688 | 94.07883
14754 | aishwariya#9609 | 94.06628471546173 | 39.44454
14755 | Dazorika#9025 | 94.057364654541 | 54.087418
14756 | Rex#1622 | 94.03317318401336 | 38.239395
14757 | Robbie#2801 | 94.01972022844605 | 18.389082
14758 | EyesEyes(IH)#2821 | 93.97506713867188 | 93.97507
14759 | Abdurahman#7476 | 93.90172728234481 | 28.3996
14760 | MrLinuxOsu#0181 | 93.89078521728516 | 93.890785
14761 | UPRE#7758 | 93.8822021484375 | 93.8822
14762 | ItS pAcEy 1#2170 | 93.85767108917236 | 53.98005
14763 | booster#7981 | 93.78289031982422 | 93.78289
14764 | SQhew#9976 | 93.77762714385986 | 52.41706
14765 | DoctorDoomsday#5678 | 93.77340419769287 | 50.153706
14766 | Smiley Face#5368 | 93.72911918640136 | 54.747562
14767 | afafafafawrh#3080 | 93.72618427276612 | 54.882725
14768 | harcipulyka#0873 | 93.59362140655517 | 55.61805
14769 | Lynn#3064 | 93.59056091308594 | 93.59056
14770 | Georgegame243#0228 | 93.56310194619178 | 27.53792
14771 | avi()#5660 | 93.50302303314209 | 55.255875
14772 | cpcarrington#7450 | 93.50027465820312 | 93.500275
14773 | Crimson#6555 | 93.49407047271728 | 50.475582
14774 | AlterEgoEu#7959 | 93.44174606323242 | 55.974934
14775 | iirl.kyis#2898 | 93.4236642074585 | 53.662193
14776 | TwoQuantumBits#1962 | 93.41739959716796 | 61.33714
14777 | PumpkinHead#9333 | 93.35807037353516 | 93.35807
14778 | Shah#9403 | 93.30795312195015 | 26.457985
14779 | choclitoo#8528 | 93.26333750724793 | 41.441814
14780 | Declan#5978 | 93.2579552280426 | 38.504513
14781 | kingzz#8808 | 93.22619478168487 | 39.81714
14782 | theQueen_has_entered#3238 | 93.22272490787506 | 33.76895
14783 | Parnikkapore#1326 | 93.18728656768799 | 62.991844
14784 | abound#8656 | 93.16202606201172 | 48.205658
14785 | Aryan#4449 | 93.14153301239014 | 51.253525
14786 | Yohaan#4023 | 93.1057357788086 | 93.105736
14787 | Helios#9294 | 93.10541534423828 | 93.105415
14788 | Boaz#4426 | 93.06539916992188 | 93.0654
14789 | Cloudz#1202 | 93.03404319763183 | 53.151474
14790 | _kDanilo#0451 | 93.0318603515625 | 93.03186
14791 | ItzLegend#6962 | 93.01937103271484 | 93.01937
14792 | hi#8854 | 93.00171596527099 | 48.23069
14793 | chaos#1820 | 92.99562648773193 | 57.62494
14794 | Towsif#4226 | 92.9802032470703 | 47.263092
14795 | Phoenix#4449 | 92.91804805755615 | 49.5562
14796 | Mahiman#2338 | 92.85995735168457 | 51.210693
14797 | Jonas#4599 | 92.85864803314209 | 48.785934
14798 | Zach#6093 | 92.84635734558105 | 48.397583
14799 | heavy#2716 | 92.83314193725586 | 51.250298
14800 | im rajr#6634 | 92.82530975341797 | 92.82531
14801 | ImmenseAlloy519#9496 | 92.77906082477568 | 35.609646
14802 | REACTED#4573 | 92.72171962738037 | 55.134697
14803 | AuthenticBam#9942 | 92.67893760681153 | 48.839092
14804 | william_#0199 | 92.49704833984376 | 49.137474
14805 | soy sauce#3143 | 92.41107933044434 | 48.266525
14806 | Odialie#3889 | 92.39371490478516 | 92.393715
14807 | mrT4ntr4#0082 | 92.37001037597656 | 92.37001
14808 | loliflower#2973 | 92.35536560058594 | 53.60788
14809 | [Azariel]XeroX#4439 | 92.34178775787353 | 50.46779
14810 | Plom#2651 | 92.32871837615966 | 53.781242
14811 | V#6093 | 92.29167175292969 | 92.29167
14812 | ratearl#0447 | 92.28362274169922 | 92.28362
14813 | mrhunterboy#6550 | 92.25842231750488 | 53.53436
14814 | Rehaan#7403 | 92.25395496368408 | 53.623127
14815 | irma#4518 | 92.24714195251465 | 58.93087
14816 | lain#6680 | 92.24552001953126 | 57.2519
14817 | _s27#5220 | 92.21453094482422 | 92.21453
14818 | ENJOYR1#9231 | 92.17868076324463 | 52.04608
14819 | Druccigang#4553 | 92.14131210327147 | 49.951744
14820 | ivan#6044 | 92.13631439208984 | 92.136314
14821 | MusicPandaUK#7169 | 92.13540649414062 | 92.13541
14822 | tohai_#4113 | 92.12469482421875 | 92.124695
14823 | Thabana#3295 | 92.08701258037112 | 19.151747
14824 | brendo#7443 | 91.99903869628906 | 91.99904
14825 | Horitomi#9336 | 91.89786098480224 | 47.46825
14826 | Nathan#6187 | 91.881591796875 | 47.66057
14827 | Alexander#9329 | 91.85698914251232 | 34.655598
14828 | Abhigyan#2134 | 91.85090461730957 | 50.0921
14829 | Crunchi#9051 | 91.81700794219971 | 53.51303
14830 | Jessica#3716 | 91.74406024932861 | 51.613785
14831 | sneed#0582 | 91.72570037841797 | 91.7257
14832 | JonY#5123 | 91.70859550476075 | 48.296455
14833 | ahmed#1091 | 91.70305187225341 | 55.697933
14834 | Denizen#5765 | 91.69858081817627 | 50.099407
14835 | Ibrahim#4744 | 91.69081953544617 | 42.179836
14836 | schmitie#7896 | 91.63476257324218 | 50.000736
14837 | ronny#9358 | 91.62591331481934 | 65.86811
14838 | Lazy#1259 | 91.51007843017578 | 91.51008
14839 | Cara#5227 | 91.49636260986328 | 51.534393
14840 | Enzy#0892 | 91.41129688262939 | 47.7648
14841 | degei#6490 | 91.35932731628418 | 53.682022
14842 | Dave#1854 | 91.28497947692871 | 52.126728
14843 | Maki#8104 | 91.22210540771485 | 52.010563
14844 | nongginga#9854 | 91.2007829284668 | 48.1097
14845 | yotzincastrejon#3431 | 91.18435668945312 | 91.18436
14846 | Timothy#2648 | 91.17824012756347 | 49.228012
14847 | PiggyJingles#5515 | 91.16486766815186 | 50.54075
14848 | Jonathan#9222 | 91.10436248779297 | 91.10436
14849 | WhitFox#4628 | 91.00574417114257 | 51.553833
14850 | (CAPTAIN) VOSTERLON#4540 | 91.0024564743042 | 50.447147
14851 | Enigma#6762 | 90.95229930877684 | 51.751358
14852 | Planet#6494 | 90.92932372074128 | 38.404068
14853 | gk89#9073 | 90.92295288085938 | 56.027878
14854 | Reeju#0406 | 90.87695181261061 | 28.991629
14855 | Guido#8274 | 90.83415222167969 | 90.83415
14856 | ChilliC#8930 | 90.81363502502441 | 47.267605
14857 | foo#3097 | 90.80380912780763 | 53.5121
14858 | Chester#3977 | 90.78256225585938 | 90.78256
14859 | evan#6332 | 90.74177932739258 | 53.618587
14860 | 6pak#4037 | 90.74127197265625 | 90.74127
14861 | Aatif#5096 | 90.70960609436035 | 59.22067
14862 | ₡4∾ HecKer 👽#4186 | 90.70473564147949 | 51.095245
14863 | AKASH#7181 | 90.70358453717805 | 30.318249
14864 | beltzawoo#2799 | 90.67832946777344 | 90.67833
14865 | Suraj#9903 | 90.66243244171142 | 49.601513
14866 | Carl#1183 | 90.6467056274414 | 90.646706
14867 | Jayshozie#9630 | 90.6238032913208 | 46.373707
14868 | IreadysuckS#1445 | 90.61982440948486 | 53.249733
14869 | hakurei#7495 | 90.59561920166016 | 90.59562
14870 | 2#7557 | 90.5907587814331 | 52.028275
14871 | Cornflakes#2457 | 90.5804941558838 | 52.28211
14872 | rwbyrocks#8149 | 90.5654067993164 | 90.56541
14873 | MaximusPrime70#3608 | 90.56028285980224 | 47.674286
14874 | mortee#6255 | 90.5431900024414 | 90.54319
14875 | Iziik#7672 | 90.46290245056153 | 51.969765
14876 | lucas#9673 | 90.44854309082031 | 54.644848
14877 | Aarav#0627 | 90.42925482607842 | 26.616972
14878 | Akos#7610 | 90.39703426361083 | 57.376705
14879 | Abuu254#9224 | 90.35274668312073 | 39.241596
14880 | mix#5511 | 90.3416748046875 | 53.0516
14881 | floopboop#4355 | 90.3401107788086 | 90.34011
14882 | Henry#9755 | 90.28664556808471 | 37.877235
14883 | Spad#4758 | 90.278076171875 | 90.278076
14884 | Theo#7181 | 90.24668456916808 | 33.676533
14885 | michael willburrow#7151 | 90.22418975830078 | 90.22419
14886 | TWA-D3#0448 | 90.1545618057251 | 54.645107
14887 | Ankit#8151 | 90.1299136352539 | 50.07477
14888 | The#6926 | 90.11992198944091 | 46.10301
14889 | Ivan28283#7146 | 90.10603332519531 | 90.10603
14890 | ofurhie#9565 | 90.07144165039062 | 90.07144
14891 | christina#8715 | 90.06768798828125 | 90.06769
14892 | FrznMxdVgtblCks#0052 | 90.0588607788086 | 90.05886
14893 | Antton#3338 | 90.02882659912109 | 45.705395
14894 | Tech#8633 | 90.01971415233612 | 35.90774
14895 | Alyaa#6616 | 90.00770278930665 | 52.27363
14896 | Rylee#8819 | 89.97964672088622 | 48.053585
14897 | OhadFinzi#3190 | 89.95856189727783 | 46.81792
14898 | ali161102#8815 | 89.9571762084961 | 89.95718
14899 | l !#6660 | 89.95664978027344 | 89.95665
14900 | oleg#4262 | 89.94816524505615 | 48.438175
14901 | Arthur#1793 | 89.91876220703125 | 89.91876
14902 | Keylord#7582 | 89.9116854095459 | 46.936398
14903 | edan#6764 | 89.89429973602296 | 55.78229
14904 | venyd#4965 | 89.82076263427734 | 89.82076
14905 | Lokesh#2955 | 89.80239149654335 | 20.860996
14906 | Anthony#2697 | 89.78933715820312 | 89.78934
14907 | optimistic go-getter CJ#2459 | 89.74240112304688 | 89.7424
14908 | Limoons#5873 | 89.72985076904297 | 89.72985
14909 | 60#8412 | 89.71305644989013 | 51.125854
14910 | Mohit#4927 | 89.69076901226043 | 35.88701
14911 | stepjue#7839 | 89.66258171081543 | 52.198574
14912 | London#8222 | 89.64858672225665 | 30.469206
14913 | Arun#7296 | 89.561767578125 | 89.56177
14914 | topnep#0367 | 89.54081272125245 | 50.65862
14915 | CubeSolver25#5623 | 89.51007843017578 | 89.51008
14916 | Thomas#1396 | 89.47872924804688 | 89.47873
14917 | GoBloxy#9712 | 89.44876861572266 | 89.44877
14918 | AriTheWolf#8593 | 89.24246231079101 | 45.847218
14919 | Fullmetal#0589 | 89.24189586639403 | 47.09555
14920 | valentino3015#5444 | 89.21637912750245 | 52.62855
14921 | Ilthiaros#5746 | 89.1485630607605 | 60.044125
14922 | TristanBog#4217 | 89.05128730773926 | 52.67748
14923 | fedderm#3825 | 89.04628952026367 | 52.22942
14924 | ØbjectSZN#0785 | 89.02255584716796 | 46.246838
14925 | jarlie#6091 | 89.02091217041016 | 89.02091
14926 | Shawdheen#9125 | 89.01430545806885 | 49.93073
14927 | Marsz#4027 | 88.99467021942138 | 46.9141
14928 | EIIe#6191 | 88.98065948486328 | 88.98066
14929 | OreoLord#5734 | 88.89536483764648 | 45.286674
14930 | Rhea#9945 | 88.84936470031738 | 48.0724
14931 | frimrivera#6582 | 88.84880874633788 | 49.793728
14932 | ^Fatimah^#1739 | 88.79421932220458 | 45.87332
14933 | beluga#5368 | 88.78471025466919 | 62.676514
14934 | Lum#0106 | 88.76431274414062 | 88.76431
14935 | SM#6051 | 88.72478485107422 | 88.724785
14936 | Maverick#9511 | 88.72419482460022 | 37.200172
14937 | Liudvikas#4112 | 88.71420288085938 | 88.7142
14938 | plydo#0398 | 88.662201461792 | 47.015217
14939 | alanaudi#3825 | 88.63984073638916 | 49.373634
14940 | cheesustheyeetusdeletusfetus#2113 | 88.551025390625 | 88.551025
14941 | Ivan#3269 | 88.53153034210206 | 48.188313
14942 | s b#7796 | 88.51297359466552 | 46.230385
14943 | Vincent#1864 | 88.50779724121094 | 88.5078
14944 | Twinblocker#8102 | 88.4983177947998 | 48.955654
14945 | Ethanol#9420 | 88.48167419433594 | 88.481674
14946 | Firzana#6773 | 88.45121990203857 | 51.351906
14947 | nzbxla#8687 | 88.42026786804199 | 48.910004
14948 | Matthew#4601 | 88.41702392578125 | 47.19078
14949 | Kaiden#7108 | 88.36600154876709 | 47.863503
14950 | kyu#5565 | 88.30228637695313 | 48.252014
14951 | Kavan#8167 | 88.28198051452637 | 46.675373
14952 | Tuta56#9756 | 88.27892314910889 | 48.22032
14953 | David#8574 | 88.26817321777344 | 88.26817
14954 | Satwik#7405 | 88.2239326807022 | 44.645775
14955 | Romil#0036 | 88.20542322330473 | 43.85273
14956 | Lamborghini#1158 | 88.17948077983856 | 33.770454
14957 | Alissa Husna#4775 | 88.17099899291992 | 45.064907
14958 | tapi#6098 | 88.1061536026001 | 50.792587
14959 | Joseph#7628 | 88.08913528442383 | 46.762733
14960 | SodaFiz#2429 | 88.08031463623047 | 88.080315
14961 | World#1546 | 88.02513885498047 | 88.02514
14962 | Spencer#2750 | 87.98145877838135 | 51.822002
14963 | NoThisIsJAKE#0173 | 87.96440433292389 | 31.851574
14964 | Lyric#9795 | 87.9422757203617 | 26.98126
14965 | Manjit345#6051 | 87.89949437370299 | 34.09281
14966 | Roorb#6832 | 87.89326477050781 | 87.893265
14967 | stil#8314 | 87.8519287109375 | 87.85193
14968 | Zasshu#0033 | 87.84700191497802 | 49.70198
14969 | Kip#3474 | 87.83515167236328 | 87.83515
14970 | Benedict#4046 | 87.83495113372803 | 52.538506
14971 | jon#9502 | 87.80936038970947 | 49.32521
14972 | Avraham#7749 | 87.79412956237792 | 46.879692
14973 | MobOmega#2809 | 87.7779312133789 | 87.77793
14974 | Majestic#8836 | 87.7289069366455 | 48.576073
14975 | phibble#7190 | 87.69709777832031 | 87.6971
14976 | Dhaval#6082 | 87.67183128356933 | 46.13097
14977 | rapapa#6648 | 87.65686798095703 | 87.65687
14978 | NUR FARHANA#8054 | 87.64393491363525 | 32.949024
14979 | Srujan#4515 | 87.64216324535491 | 20.571135
14980 | Nathan#0667 | 87.64083490644455 | 30.790783
14981 | Heavily25#4448 | 87.62335205078125 | 87.62335
14982 | rebel47#4479 | 87.60926971435546 | 46.67844
14983 | Melon#2472 | 87.58211517333984 | 87.582115
14984 | Jupiter#5600 | 87.57481384277344 | 87.574814
14985 | idonflinch#2791 | 87.57318759918212 | 48.84454
14986 | Itinc#3866 | 87.49557495117188 | 87.495575
14987 | Ivo#7212 | 87.4944839477539 | 87.494484
14988 | vrekk#9232 | 87.49100978851318 | 56.030724
14989 | skala#7760 | 87.4620132446289 | 87.46201
14990 | TEMPEST#1711 | 87.41740386962891 | 49.213974
14991 | cyroran#1408 | 87.39655303955078 | 87.39655
14992 | Terrabyte#3279 | 87.39047679901122 | 50.67581
14993 | Disturbed - Alt account#6026 | 87.38342218856812 | 35.486385
14994 | Enigmatic#6044 | 87.3819713973999 | 49.577255
14995 | sleepy  ツ#3447 | 87.37560272216797 | 87.3756
14996 | TR#6935 | 87.33113815307617 | 51.79386
14997 | manish#8082 | 87.31496227264404 | 44.51798
14998 | Laz#6830 | 87.30885136947626 | 19.085924
14999 | Kreous#2718 | 87.29792785644531 | 87.29793
15000 | Anaya#8548 | 87.28329692840576 | 45.470226
15001 | Margaret#4852 | 87.2723939710617 | 32.250748
15002 | pancho#6222 | 87.19750213623047 | 87.1975
15003 | Zombie#3686 | 87.18131256103516 | 87.18131
15004 | CastoloGR#7628 | 87.17300426483155 | 48.429474
15005 | HACKER#6512 | 87.16387802124024 | 55.04968
15006 | Sidveed#3849 | 87.09127807617188 | 87.09128
15007 | Hasintha#1263 | 87.08164978027344 | 87.08165
15008 | SyntaxError#5547 | 87.0284194946289 | 87.02842
15009 | SwIfTy NoAh#8652 | 86.97761581640982 | 25.43507
15010 | Cosmics#0719 | 86.97331737518311 | 52.350304
15011 | Rverma48#5359 | 86.97134700437738 | 27.935902
15012 | I_am_big_OPeniss#6668 | 86.94012451171875 | 86.940125
15013 | QYBRYEON#7403 | 86.9229709625244 | 49.503056
15014 | Infus3d#3442 | 86.91781616210938 | 86.917816
15015 | RandomPerson#6140 | 86.89193725585938 | 86.89194
15016 | bi_bars#1529 | 86.83486938476562 | 86.83487
15017 | Majin-Buu#9631 | 86.83123779296875 | 86.83124
15018 | tamaroh#3426 | 86.80784164428711 | 47.412426
15019 | David#5681 | 86.80071683643494 | 27.675537
15020 | Hoshimachi#6316 | 86.78115844726562 | 86.78116
15021 | Stoak1x#6404 | 86.77197265625 | 86.77197
15022 | Aaron#0778 | 86.60648838043213 | 44.62021
15023 | Olive#0076 | 86.47480773925781 | 86.47481
15024 | Gat#0054 | 86.4647045135498 | 44.134327
15025 | Defalt#4296 | 86.4555214696884 | 37.16425
15026 | chickylsq#7420 | 86.43708604812622 | 63.200214
15027 | paul#7890 | 86.37107719421387 | 52.04055
15028 | Jordan#2927 | 86.35957683563232 | 46.70281
15029 | Blake#2455 | 86.35392761230469 | 86.35393
15030 | Mooosedog#0821 | 86.35173797607422 | 86.35174
15031 | xsi6#7690 | 86.2959976196289 | 86.296
15032 | Radioactive#2692 | 86.2690414428711 | 45.234013
15033 | Slaxcks#5597 | 86.25352478027344 | 86.253525
15034 | Sarampium#2150 | 86.21239471435547 | 86.212395
15035 | kluw!#3222 | 86.1976873397827 | 49.700893
15036 | Realm#6160 | 86.17335510253906 | 86.173355
15037 | Nirvan#3242 | 86.1359239578247 | 51.79738
15038 | bonkoronko#7403 | 86.06913757324219 | 86.06914
15039 | doming#1157 | 86.04694797515869 | 47.80284
15040 | achikin#9656 | 86.04589023590088 | 45.706787
15041 | Zyonic#8583 | 85.98738693237306 | 48.676044
15042 | Luanna#2350 | 85.95264213562012 | 46.686684
15043 | Xavier#8431 | 85.94961574687959 | 34.420822
15044 | Denis#6855 | 85.87999267578124 | 53.78974
15045 | Leegunner#9141 | 85.8586654663086 | 85.858665
15046 | Gorrilla Typer#4492 | 85.82455444335938 | 85.824554
15047 | Ig she_screamjorge#8413 | 85.81583686828614 | 52.196262
15048 | Gurumohan#0772 | 85.81216800689697 | 49.50118
15049 | Arif#3156 | 85.74978485107422 | 49.424442
15050 | 035_Sidharth#9037 | 85.67239641971588 | 36.37233
15051 | Alfa#5909 | 85.6708755493164 | 85.670876
15052 | Gustavo#1110 | 85.66312656402587 | 52.668514
15053 | Unfl3tched#0201 | 85.65644073486328 | 85.65644
15054 | Daria#9490 | 85.61144256591797 | 85.61144
15055 | Sunita#3635 | 85.59499515533447 | 44.210762
15056 | GaySwedeCock1234#9162 | 85.57235717773438 | 85.57236
15057 | Raef#4288 | 85.5723038482666 | 44.963966
15058 | Thomas#6448 | 85.56903076171875 | 85.56903
15059 | Harshit#0323 | 85.5048524093628 | 43.68382
15060 | mrjor#5111 | 85.5029296875 | 85.50293
15061 | Kula#0189 | 85.49225616455078 | 85.492256
15062 | keen#5453 | 85.4909683227539 | 44.338493
15063 | Thomas#8790 | 85.4782485961914 | 85.47825
15064 | Julian#4996 | 85.43793487548828 | 85.437935
15065 | onlyzv8#2479 | 85.385817527771 | 47.86938
15066 | Zyon#2786 | 85.35318700141907 | 32.685707
15067 | > Leøn#4675 | 85.35124206542969 | 85.35124
15068 | KamalAizam_KPJUC#4170 | 85.34071887969971 | 52.10556
15069 | Marshall#8545 | 85.3296446609497 | 48.798046
15070 | Jasurbek#4931 | 85.32783878383827 | 31.408043
15071 | dward2nd#1565 | 85.32183074951172 | 85.32183
15072 | Mash#6819 | 85.2953109741211 | 85.29531
15073 | Huynh#6549 | 85.2705990600586 | 43.939713
15074 | MikeTheBalloon#9637 | 85.23685565948486 | 47.138065
15075 | sakakun#6338 | 85.20673564910888 | 59.920357
15076 | Jimmy ϟu#8792 | 85.14320373535156 | 85.1432
15077 | Haiymate#6601 | 85.12741088867188 | 85.12741
15078 | spikeDaBest#4740 | 85.10306276779174 | 34.567654
15079 | chuongff23#5367 | 85.09121736278534 | 31.514494
15080 | swng#7659 | 85.05821474075317 | 55.590378
15081 | Uthman#4325 | 85.04840850830078 | 85.04841
15082 | Thinmatrix#7494 | 85.04495677947997 | 47.86591
15083 | Antaganism#6914 | 85.0006198501587 | 52.034603
15084 | edrethardo#1006 | 84.99669761657714 | 46.996952
15085 | Katniss#5606 | 84.90447235107422 | 84.90447
15086 | ∞Sasuke∞#9874 | 84.89261875152587 | 48.518192
15087 | Ethan#9504 | 84.87936401367188 | 84.879364
15088 | J.#5277 | 84.86322620391846 | 43.91552
15089 | JiiiN#3518 | 84.85332439616965 | 24.996067
15090 | m0uSe#0275 | 84.80502319335938 | 84.80502
15091 | vylnf#9396 | 84.7968977355957 | 45.555058
15092 | HR#7634 | 84.75914764404297 | 84.75915
15093 | jackth#3523 | 84.73616027832031 | 84.73616
15094 | Jorge#2441 | 84.71682949066161 | 44.425793
15095 | Dennis#6269 | 84.65929878234863 | 50.466244
15096 | Andres Manuel Lopez Obrador#8743 | 84.65804275512696 | 52.02708
15097 | shipperalert#0510 | 84.64725494384766 | 84.647255
15098 | Wispering#1549 | 84.56584571838378 | 52.960484
15099 | Galaxy Slayer#1381 | 84.54068199157715 | 43.034233
15100 | Afif#8243 | 84.53931499080659 | 34.9699
15101 | Elemental#7693 | 84.50774032592773 | 44.45852
15102 | Mobile Typer#6186 | 84.50140663146973 | 46.128483
15103 | Cassey is single#1987 | 84.45885593414306 | 47.38381
15104 | Sk#1919 | 84.42587280273438 | 84.42587
15105 | noacalexa#3079 | 84.39193512058257 | 41.779736
15106 | Principle#8275 | 84.38072967529297 | 84.38073
15107 | ashwagafu#4561 | 84.3758316040039 | 84.37583
15108 | lantre#9527 | 84.35199737548828 | 84.352
15109 | mausi#4605 | 84.29424285888672 | 84.29424
15110 | lyleeluloo#1666 | 84.28812076568603 | 45.55595
15111 | Harsh#2714 | 84.22373962402344 | 84.22374
15112 | Jacky#8631 | 84.1340103149414 | 84.13401
15113 | Mikhael#7060 | 84.06464385986328 | 84.064644
15114 | Aashutosh#9982 | 84.0573470708847 | 34.202236
15115 | Aaron#8485 | 84.05689239501953 | 84.05689
15116 | Ahmed#9018 | 84.01408432350158 | 39.07449
15117 | Grayson#1804 | 83.9567391752243 | 31.73059
15118 | xleepy#8039 | 83.92355476379394 | 44.654133
15119 | Hwrump#6709 | 83.8871880722046 | 48.832813
15120 | Fang#5000 | 83.83287048339844 | 83.83287
15121 | memesfn#2590 | 83.82548244476318 | 42.700127
15122 | spare#5283 | 83.81993400573731 | 49.274067
15123 | Fear#3079 | 83.79186248779297 | 83.79186
15124 | Devx#3965 | 83.78470317840576 | 47.45759
15125 | Hexker#3689 | 83.7691597366333 | 45.257214
15126 | Rajneesh#8414 | 83.75272777557373 | 46.101025
15127 | Mookie#9956 | 83.70317840576172 | 83.70318
15128 | Cinos#6603 | 83.69192014694214 | 54.81453
15129 | menachem#2381 | 83.60925018884991 | 22.647509
15130 | Sandrew#4857 | 83.55876159667969 | 83.55876
15131 | Ziinack#8456 | 83.52533267974854 | 48.018143
15132 | raiyasaka#4172 | 83.51939826965332 | 54.11249
15133 | Nguyễn#2887 | 83.46204841613769 | 45.498802
15134 | Justus#3986 | 83.44391439247131 | 42.823196
15135 | Valentin#4526 | 83.43723407745361 | 45.1575
15136 | ryann.#7368 | 83.41050720214844 | 83.41051
15137 | SKEAM#0174 | 83.36351749420166 | 42.592728
15138 | Dude_Just_Game#6580 | 83.34967021942138 | 45.707573
15139 | Crakila#6940 | 83.30865478515625 | 83.308655
15140 | 5B5#8987 | 83.3005171585083 | 45.38902
15141 | Madsz#8060 | 83.28697017669677 | 42.785877
15142 | Sukhdev#9659 | 83.18925861358642 | 44.84967
15143 | Arfyboy#2572 | 83.18726337432861 | 49.180424
15144 | Shagun#3436 | 83.15289306640625 | 83.15289
15145 | Adil#1547 | 83.14692947387695 | 46.766956
15146 | Zdylas#3055 | 83.06678771972656 | 83.06679
15147 | east#8760 | 83.04755218505859 | 46.156307
15148 | Andrew#8393 | 83.0381175994873 | 45.12681
15149 | Warty boi#3695 | 83.02011706314087 | 31.25435
15150 | Stitch1029#1385 | 82.96923683166504 | 54.631393
15151 | DAKOO#6121 | 82.95818328857422 | 82.95818
15152 | rinnikko#0585 | 82.95744323730469 | 82.95744
15153 | Muhammad#7863 | 82.94095611572266 | 82.940956
15154 | givenchydawg#3490 | 82.87342071533203 | 82.87342
15155 | Anthony#6503 | 82.83893764495849 | 44.212143
15156 | Samantha#7719 | 82.79842178344727 | 43.852543
15157 | Adh#5355 | 82.7924584197998 | 52.203453
15158 | Andtheking#3824 | 82.75670623779297 | 82.75671
15159 | rinessa#1506 | 82.74275207519531 | 82.74275
15160 | Vipergaming_#8387 | 82.73192527770996 | 43.962097
